municipio,estado,bioma,latitude,longitude,municipio_y,probabilidade,semana,precipitacao_total,dias_sem_chuva_max
SERRA AZUL DE MINAS,MINAS GERAIS,Mata Atlântica,-18.386817375,-43.176945249999996,3450,0.97719395,25,30.906302420012636,31.875
SERRA BRANCA,PARAÍBA,Caatinga,-7.57821,-36.74076,3451,0.94747174,25,19.837992743974407,23.75
SERRA CAIADA,RIO GRANDE DO NORTE,Caatinga,-6.12241,-35.6433,3452,0.9604389,25,48.327743513289214,7.5
SERRA DA SAUDADE,MINAS GERAIS,Cerrado,-19.35788,-45.85183,3453,0.99999917,25,18.08110663661457,3.0
SERRA DO MEL,RIO GRANDE DO NORTE,Caatinga,-5.143147272727273,-37.01010272727273,3454,0.975316,25,28.35294401713023,23.27777777777778
SERRA DO NAVIO,AMAPÁ,Amazônia,0.9892733333333333,-52.061703333333334,3455,0.99725646,25,26.234591843592273,3.3333333333333335
SERRA DO RAMALHO,BAHIA,Cerrado,-13.448356615384617,-43.67495644615385,3456,0.99034953,25,29.51215918177232,15.271186440677965
SERRA DO SALITRE,MINAS GERAIS,Cerrado,-19.182195,-46.6428535,3457,0.9847349,25,28.242574793340648,19.75
SERRA DOS AIMORÉS,MINAS GERAIS,Mata Atlântica,-17.713625,-40.30351,3458,0.9827549,25,32.972734108756256,5.5
SERRA DOURADA,BAHIA,Cerrado,-12.792609047619047,-43.822856190476195,3459,0.9900135,25,31.08206970704071,4.725
SERRA GRANDE,PARAÍBA,Caatinga,-7.1907266666666665,-38.37625333333333,3460,0.9766616,25,27.204633761573774,8.833333333333334
SERRA NEGRA,SÃO PAULO,Mata Atlântica,-22.6071575,-46.69395125,3461,0.98183477,25,32.876390291368295,7.285714285714286
SERRA NEGRA DO NORTE,RIO GRANDE DO NORTE,Caatinga,-6.598818888888889,-37.40115222222222,3462,0.9698732,25,31.859511140428992,20.38888888888889
SERRA NOVA DOURADA,MATO GROSSO,Cerrado,-11.958187619047619,-51.449230928571424,3463,0.9821967,25,29.142378573325843,22.88235294117647
SERRA PRETA,BAHIA,Caatinga,-12.1833,-39.4308,3464,0.98551416,25,33.01329668983215,6.25
SERRA PRETA,BAHIA,Mata Atlântica,-12.10978,-39.34436333333333,3464,0.98551416,25,33.01329668983215,6.25
SERRA REDONDA,PARAÍBA,Caatinga,-7.15577,-35.63735,3465,0.98496467,25,33.817758725190984,3.0
SERRA TALHADA,PERNAMBUCO,Caatinga,-7.936342857142857,-38.40246,3466,0.98372525,25,27.597742005706383,10.261904761904763
SERRANA,SÃO PAULO,Cerrado,-21.19322,-47.55898,3467,0.9667549,25,36.53086727539088,5.5
SERRANIA,MINAS GERAIS,Mata Atlântica,-21.552612857142858,-46.06605142857143,3468,0.9737983,25,34.542879544176216,5.8
SERRANO DO MARANHÃO,MARANHÃO,Amazônia,-1.7873923999999999,-44.990677999999996,3469,0.99725646,25,26.209773629229076,8.978260869565217
SERRANOS,MINAS GERAIS,Mata Atlântica,-21.85732,-44.51117,3470,0.99999857,25,12.236838154902374,16.0
SERRANÓPOLIS,GOIÁS,Cerrado,-18.16116918367347,-52.195175408163266,3471,0.9821967,25,29.193786024015772,22.5
SERRANÓPOLIS DE MINAS,MINAS GERAIS,Cerrado,-15.879529999999999,-42.932230000000004,3472,0.96553403,25,36.10199101937496,23.25
SERRARIA,PARAÍBA,Caatinga,-6.85088,-35.63507,3473,0.0022183128,25,21.554792866211105,1.5
SERRINHA,BAHIA,Caatinga,-11.656410000000001,-39.008829999999996,3474,0.95726293,25,36.54920398374045,4.333333333333333
SERRINHA DOS PINTOS,RIO GRANDE DO NORTE,Caatinga,-6.1377,-37.97516,3475,0.97608143,25,28.78217683896649,44.0
SERRITA,PERNAMBUCO,Caatinga,-7.834770000000001,-39.426164,3476,0.9835802,25,25.780595343308605,21.083333333333332
SERRO,MINAS GERAIS,Cerrado,-18.36127,-43.43401,3477,0.9787699,25,31.573105525579667,32.5
SERRO,MINAS GERAIS,Mata Atlântica,-18.607934545454544,-43.377531818181815,3477,0.9787699,25,31.573105525579667,32.5
SERROLÂNDIA,BAHIA,Caatinga,-11.431056666666668,-40.27176666666667,3478,0.9758154,25,36.781328780319164,9.0
SERTANEJA,PARANÁ,Mata Atlântica,-23.05854,-50.84214,3479,0.9817924,25,29.03311810934564,7.0
SERTÂNIA,PERNAMBUCO,Caatinga,-8.105179375,-37.31967375,3480,0.98372525,25,27.63602392130542,5.8125
SERTÃOZINHO,PARAÍBA,Caatinga,-6.72813,-35.45002,3481,0.9838901,25,30.076723872522866,7.333333333333333
SERTÃOZINHO,SÃO PAULO,Cerrado,-21.143382857142857,-48.082451428571424,3481,0.9838901,25,30.076723872522866,7.333333333333333
SETE LAGOAS,MINAS GERAIS,Cerrado,-19.475779411764705,-44.283358235294116,3482,0.9809671,25,30.99474611226981,19.441176470588236
SETUBINHA,MINAS GERAIS,Mata Atlântica,-17.6531575,-42.15738375,3483,0.9725317,25,21.473141719551215,23.125
SEVERIANO MELO,RIO GRANDE DO NORTE,Caatinga,-5.739485,-37.974869999999996,3484,0.98204523,25,27.052505942618684,18.5
SEVERÍNIA,SÃO PAULO,Mata Atlântica,-20.83365,-48.8393,3485,0.00010812676,25,53.551919746196596,1.0
SIDERÓPOLIS,SANTA CATARINA,Mata Atlântica,-28.58317,-49.47744333333333,3486,0.00067464076,25,31.080082474678065,1.8333333333333333
SIDROLÂNDIA,MATO GROSSO DO SUL,Cerrado,-20.98258,-54.9302296875,3487,0.98886186,25,31.376226073857676,4.862068965517241
SIGEFREDO PACHECO,PIAUÍ,Caatinga,-4.9423625,-41.7853625,3488,0.9856694,25,27.47490877283776,16.6
SILVA JARDIM,RIO DE JANEIRO,Mata Atlântica,-22.500685,-42.290165,3489,0.97597104,25,42.62901868543345,8.75
SILVANÓPOLIS,TOCANTINS,Cerrado,-11.086930681818181,-47.93297477272727,3490,0.97374743,25,34.14512518349433,15.517241379310345
SILVEIRAS,SÃO PAULO,Mata Atlântica,-22.744525714285714,-44.81381857142857,3491,0.98300767,25,28.710619522874204,5.8
SILVES,AMAZONAS,Amazônia,-2.8996605,-58.399302999999996,3492,0.99744785,25,25.31835125275962,3.6
SILVIANÓPOLIS,MINAS GERAIS,Mata Atlântica,-22.03427,-45.87566,3493,0.9999987,25,18.145581727345732,6.5
SILVÂNIA,GOIÁS,Cerrado,-16.687228333333334,-48.63793416666667,3494,0.9856074,25,34.134925641320976,20.136363636363637
SIMOLÂNDIA,GOIÁS,Cerrado,-14.424684,-46.64850199999999,3495,0.9742106,25,34.0932900346751,13.7
SIMONÉSIA,MINAS GERAIS,Mata Atlântica,-20.010417,-42.004587,3496,0.9702932,25,22.001575387296917,29.35
SIMPLÍCIO MENDES,PIAUÍ,Caatinga,-7.8171775,-42.00830083333333,3497,0.9856694,25,27.45846261980539,17.875
SIMÃO DIAS,SERGIPE,Caatinga,-10.840265,-37.928015,3498,0.97848034,25,36.907336282548385,4.25
SIMÃO PEREIRA,MINAS GERAIS,Mata Atlântica,-22.00314,-43.25847,3499,0.9771771,25,31.417616811868974,7.75
SIMÕES,PIAUÍ,Caatinga,-7.714766666666667,-40.73969851851852,3500,0.9719733,25,29.92428993385869,16.041666666666668
SIMÕES FILHO,BAHIA,Mata Atlântica,-12.8267375,-38.4257925,3501,0.97998,25,20.954606912868577,3.0
SINIMBU,RIO GRANDE DO SUL,Mata Atlântica,-29.425275,-52.61099,3502,0.0004095538,25,37.70549936441708,2.75
SINOP,MATO GROSSO,Amazônia,-11.702617499999999,-55.48541,3503,0.9969103,25,34.23364107372143,16.28
SIQUEIRA CAMPOS,PARANÁ,Mata Atlântica,-23.57487,-49.77634,3504,0.0020136666,25,20.87704626735172,2.0
SIRINHAÉM,PERNAMBUCO,Mata Atlântica,-8.549513999999999,-35.201803999999996,3505,0.98325044,25,33.98504637661811,13.3
SIRIRI,SERGIPE,Mata Atlântica,-10.574176666666666,-37.10420666666667,3506,0.98757356,25,31.68884421668709,24.166666666666668
SOBRADINHO,BAHIA,Caatinga,-9.525412,-40.853964,3507,0.9716439,25,30.573308501745856,7.375
SOBRADO,PARAÍBA,Mata Atlântica,-7.21293,-35.2837,3508,0.9999987,25,16.803502227673548,30.5
SOBRAL,CEARÁ,Caatinga,-3.7568194339622645,-40.35954754716981,3509,0.98551416,25,32.69771937515925,27.902173913043477
SOCORRO DO PIAUÍ,PIAUÍ,Caatinga,-7.831118857142857,-42.507445714285716,3510,0.9727965,25,28.179944240640218,19.714285714285715
SOLEDADE,RIO GRANDE DO SUL,Mata Atlântica,-28.872676000000002,-52.557916,3511,0.9835528,25,28.810510205150457,3.9
SOLEDADE DE MINAS,MINAS GERAIS,Mata Atlântica,-22.01567,-45.0253125,3512,0.9803208,25,24.19555206513318,5.625
SOLIDÃO,PERNAMBUCO,Caatinga,-7.595755,-37.664325000000005,3513,0.9999981,25,18.21356930278941,3.75
SOLONÓPOLE,CEARÁ,Caatinga,-5.806323333333334,-39.03375920833333,3514,0.98240906,25,29.275477971421093,14.173913043478262
SOLÂNEA,PARAÍBA,Caatinga,-6.73718,-35.7488,3515,0.9888263,25,42.749234943790334,5.5
SONORA,MATO GROSSO DO SUL,Cerrado,-17.531022608695654,-54.09546913043478,3516,0.99095106,25,24.753203685190236,9.98
SONORA,MATO GROSSO DO SUL,Pantanal,-17.802508,-55.08019420000001,3516,0.99095106,25,24.753203685190236,9.98
SOORETAMA,ESPÍRITO SANTO,Mata Atlântica,-19.148719285714286,-40.146483571428575,3517,0.9884144,25,29.581988150683884,6.75
SOROCABA,SÃO PAULO,Mata Atlântica,-23.4373,-47.41135799999999,3518,0.98083365,25,28.950797123204694,7.1
SORRISO,MATO GROSSO,Amazônia,-12.014249999999999,-55.72606666666667,3519,0.9929594,25,33.28032256148276,21.96551724137931
SORRISO,MATO GROSSO,Cerrado,-13.210011702127659,-55.44223276595745,3519,0.9929594,25,33.28032256148276,21.96551724137931
SOURE,PARÁ,Amazônia,-0.335981,-48.609245,3520,0.99802893,25,32.63637313753654,5.722222222222222
SOUSA,PARAÍBA,Caatinga,-6.733831,-38.189688000000004,3521,0.98870087,25,33.11458859280761,10.55
SOUTO SOARES,BAHIA,Caatinga,-11.98772625,-41.817205,3522,0.975575,25,27.68071200793067,26.071428571428573
SUCUPIRA,TOCANTINS,Cerrado,-12.109175172413794,-48.82664075862069,3523,0.98522854,25,32.479310035516164,15.5
SUCUPIRA DO NORTE,MARANHÃO,Cerrado,-6.475420897435898,-44.31572476923077,3524,0.9823307,25,30.23053997638346,10.484126984126984
SUCUPIRA DO RIACHÃO,MARANHÃO,Caatinga,-6.54197,-43.425904,3525,0.9900135,25,30.45844278405336,14.894117647058824
SUCUPIRA DO RIACHÃO,MARANHÃO,Cerrado,-6.3627899999999995,-43.48640118181818,3525,0.9900135,25,30.45844278405336,14.894117647058824
SUD MENNUCCI,SÃO PAULO,Mata Atlântica,-20.669610000000002,-50.90172666666666,3526,0.00031450152,25,39.18276529003965,1.6666666666666667
SUL BRASIL,SANTA CATARINA,Mata Atlântica,-26.680295,-52.944615,3527,0.9823401,25,29.881076409976092,4.25
SULINA,PARANÁ,Mata Atlântica,-25.63928,-52.75013,3528,0.98200434,25,24.680620418807088,6.0
SUMARÉ,SÃO PAULO,Mata Atlântica,-22.83535,-47.251864999999995,3529,0.97207963,25,45.9309128261157,3.0
SUMIDOURO,RIO DE JANEIRO,Mata Atlântica,-22.156125,-42.6808275,3530,0.9748775,25,39.30914283168152,5.625
SUMÉ,PARAÍBA,Caatinga,-7.621833333333334,-36.95723833333333,3531,0.98060983,25,33.19451975716818,9.416666666666666
SURUBIM,PERNAMBUCO,Caatinga,-7.916386666666667,-35.736176666666665,3532,0.9615126,25,19.483856940813624,6.666666666666667
SUSSUAPARA,PIAUÍ,Caatinga,-6.9894300000000005,-41.39098777777778,3533,0.95150876,25,36.249585150343044,17.928571428571427
SUZANO,SÃO PAULO,Mata Atlântica,-23.59247,-46.33477499999999,3534,0.98190683,25,36.350306324203345,4.0
SUZANÁPOLIS,SÃO PAULO,Mata Atlântica,-20.44418,-51.122325000000004,3535,0.0004955298,25,42.813584494034075,2.25
SÁTIRO DIAS,BAHIA,Caatinga,-11.609022,-38.5583938,3536,0.96844125,25,31.435024811595145,20.2
SÃO BENEDITO,CEARÁ,Caatinga,-4.041575714285714,-40.97627142857143,3537,0.9702968,25,30.419753111074865,17.75
SÃO BENEDITO DO RIO PRETO,MARANHÃO,Cerrado,-3.451692857142857,-43.609268767857145,3538,0.9905629,25,28.44292585565975,10.285714285714286
SÃO BENTINHO,PARAÍBA,Caatinga,-6.8668825,-37.72957,3539,0.9718355,25,21.847010128722577,6.0
SÃO BENTO,MARANHÃO,Amazônia,-2.823488571428572,-45.049175,3540,0.9973386,25,28.948654594410897,11.8125
SÃO BENTO,PARAÍBA,Caatinga,-6.46547,-37.454816666666666,3540,0.9973386,25,28.948654594410897,11.8125
SÃO BENTO DO TOCANTINS,TOCANTINS,Amazônia,-6.0253,-48.18631,3541,0.9905629,25,28.331507126012276,6.22972972972973
SÃO BENTO DO TOCANTINS,TOCANTINS,Cerrado,-5.974175918367347,-47.91374412244898,3541,0.9905629,25,28.331507126012276,6.22972972972973
SÃO BENTO DO UNA,PERNAMBUCO,Caatinga,-8.45561,-36.413748,3542,0.0019288615,25,23.934893248204837,2.2
SÃO BERNARDINO,SANTA CATARINA,Mata Atlântica,-26.45812,-52.95183,3543,0.00030727545,25,44.810966042114146,1.5
SÃO BERNARDO,MARANHÃO,Caatinga,-3.4126250000000002,-42.41797375,3544,0.9900135,25,30.56291869525562,10.95
SÃO BERNARDO,MARANHÃO,Cerrado,-3.3068334,-42.449578,3544,0.9900135,25,30.56291869525562,10.95
SÃO BERNARDO DO CAMPO,SÃO PAULO,Mata Atlântica,-23.66271,-46.58613,3545,0.96456635,25,44.84445004213097,3.0
SÃO BONIFÁCIO,SANTA CATARINA,Mata Atlântica,-27.984105,-48.90808,3546,0.9855494,25,34.50208447734313,3.5
SÃO BORJA,RIO GRANDE DO SUL,Pampa,-28.792430791666664,-55.769891666666666,3547,0.9910773,25,32.03746078062224,4.647058823529412
SÃO BRAZ DO PIAUÍ,PIAUÍ,Caatinga,-9.041797142857144,-43.006034285714286,3548,0.9766616,25,27.445470929146268,15.333333333333334
SÃO BRÁS,ALAGOAS,Caatinga,-10.0634,-36.874,3549,0.9831957,25,40.75484464589805,3.5
SÃO BRÁS DO SUAÇUÍ,MINAS GERAIS,Mata Atlântica,-20.60843,-43.97318,3550,0.0010655939,25,28.1464224700253,2.0
SÃO CAETANO DE ODIVELAS,PARÁ,Amazônia,-0.9904625,-48.0153875,3551,0.9976121,25,30.17905197889988,5.875
SÃO CAITANO,PERNAMBUCO,Caatinga,-8.326254,-36.143216,3552,0.9842554,25,30.225637540988078,13.0
SÃO CARLOS,SÃO PAULO,Cerrado,-21.96695315789474,-47.91535368421052,3553,0.9870956,25,27.061664730582926,8.23076923076923
SÃO CARLOS DO IVAÍ,PARANÁ,Mata Atlântica,-23.29746,-52.5307,3554,0.9845657,25,20.83050181926035,9.5
SÃO CRISTÓVÃO,SERGIPE,Mata Atlântica,-10.987053333333334,-37.12172,3555,0.9614541,25,36.12545931134073,6.5
SÃO CRISTÓVÃO DO SUL,SANTA CATARINA,Mata Atlântica,-27.2527,-50.20835,3556,0.9999987,25,13.73562586947084,4.0
SÃO DESIDÉRIO,BAHIA,Cerrado,-12.787035772575251,-45.239512802675584,3557,0.9900135,25,30.53979363626245,21.049050632911392
SÃO DOMINGOS,GOIÁS,Cerrado,-13.354219230769232,-46.35889276923077,3558,0.9806927,25,31.874697213144994,15.633333333333333
SÃO DOMINGOS,SANTA CATARINA,Mata Atlântica,-26.57679,-52.5999,3558,0.9806927,25,31.874697213144994,15.633333333333333
SÃO DOMINGOS,SERGIPE,Caatinga,-10.80084,-37.60739,3558,0.9806927,25,31.874697213144994,15.633333333333333
SÃO DOMINGOS DO ARAGUAIA,PARÁ,Amazônia,-5.639899166666666,-48.7357925,3559,0.99816376,25,32.11374067746644,6.181818181818182
SÃO DOMINGOS DO AZEITÃO,MARANHÃO,Cerrado,-6.836352028985507,-44.63844449275362,3560,0.9809671,25,30.521388270672126,12.612068965517242
SÃO DOMINGOS DO CAPIM,PARÁ,Amazônia,-1.9020856923076923,-47.797147076923075,3561,0.013916819,25,30.955448620267934,2.641509433962264
SÃO DOMINGOS DO MARANHÃO,MARANHÃO,Cerrado,-5.601127,-44.307900483333334,3562,0.9922654,25,32.42518920919531,12.436363636363636
SÃO DOMINGOS DO NORTE,ESPÍRITO SANTO,Mata Atlântica,-19.104896666666665,-40.50473,3563,0.97163016,25,35.125269138075915,18.333333333333332
SÃO DOMINGOS DO PRATA,MINAS GERAIS,Mata Atlântica,-19.867972,-42.824944,3564,0.97258544,25,34.06680141444377,43.333333333333336
SÃO FIDÉLIS,RIO DE JANEIRO,Mata Atlântica,-21.671787000000002,-41.823152,3565,0.9841621,25,33.37330685091417,7.75
SÃO FRANCISCO,MINAS GERAIS,Cerrado,-15.89067153846154,-44.9569376923077,3566,0.97176313,25,28.991158348863728,12.866666666666667
SÃO FRANCISCO,PARAÍBA,Caatinga,-6.63108,-38.061035000000004,3566,0.97176313,25,28.991158348863728,12.866666666666667
SÃO FRANCISCO DE ASSIS,RIO GRANDE DO SUL,Pampa,-29.521403333333335,-55.06556666666666,3567,0.0021559934,25,27.869410836933003,1.6666666666666667
SÃO FRANCISCO DE ASSIS DO PIAUÍ,PIAUÍ,Caatinga,-8.125964285714286,-41.502608571428574,3568,0.98870087,25,33.36017638718137,18.714285714285715
SÃO FRANCISCO DE GOIÁS,GOIÁS,Cerrado,-15.97234,-49.21211666666667,3569,0.98899966,25,23.428223953359588,32.5
SÃO FRANCISCO DE ITABAPOANA,RIO DE JANEIRO,Mata Atlântica,-21.444986,-41.135712,3570,0.9809505,25,24.454671730284094,7.1
SÃO FRANCISCO DE PAULA,MINAS GERAIS,Mata Atlântica,-20.734471666666668,-45.01418999999999,3571,0.9841245,25,32.14775886245426,6.798387096774194
SÃO FRANCISCO DE PAULA,RIO GRANDE DO SUL,Mata Atlântica,-29.17918296296296,-50.55126027777778,3571,0.9841245,25,32.14775886245426,6.798387096774194
SÃO FRANCISCO DE SALES,MINAS GERAIS,Cerrado,-19.801742,-49.838374,3572,0.9852255,25,28.33779218021222,18.125
SÃO FRANCISCO DE SALES,MINAS GERAIS,Mata Atlântica,-19.852685,-49.819095,3572,0.9852255,25,28.33779218021222,18.125
SÃO FRANCISCO DO BREJÃO,MARANHÃO,Amazônia,-5.134706666666667,-47.32512166666667,3573,0.99802893,25,32.33325968472301,19.166666666666668
SÃO FRANCISCO DO CONDE,BAHIA,Mata Atlântica,-12.67227,-38.58165,3574,0.986067,25,23.810078806818446,5.5
SÃO FRANCISCO DO GLÓRIA,MINAS GERAIS,Mata Atlântica,-20.83484,-42.32444,3575,0.974551,25,39.332513006202475,28.5
SÃO FRANCISCO DO GUAPORÉ,RONDÔNIA,Amazônia,-12.577052752293579,-62.997763241590214,3576,0.99728537,25,31.416665266561232,8.731707317073171
SÃO FRANCISCO DO MARANHÃO,MARANHÃO,Caatinga,-6.087186527777778,-43.18420776388889,3577,0.9809671,25,30.799545595408432,14.95
SÃO FRANCISCO DO MARANHÃO,MARANHÃO,Cerrado,-6.2518690625,-43.117742927083334,3577,0.9809671,25,30.799545595408432,14.95
SÃO FRANCISCO DO OESTE,RIO GRANDE DO NORTE,Caatinga,-6.00251,-38.23351,3578,0.0007923039,25,37.415895338883985,0.5
SÃO FRANCISCO DO PARÁ,PARÁ,Amazônia,-1.1971222222222222,-47.74377111111111,3579,0.9969103,25,34.56792630109549,3.6666666666666665
SÃO FRANCISCO DO PIAUÍ,PIAUÍ,Caatinga,-7.191224259259259,-42.501517407407405,3580,0.9848251,25,29.86195393831698,31.375
SÃO FÉLIX DE BALSAS,MARANHÃO,Cerrado,-7.139478463022508,-44.88878874276527,3581,0.9809671,25,30.559092140995585,19.197674418604652
SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Amazônia,-11.479123219387755,-52.37310573979592,3582,0.99728537,25,31.261025502637786,22.146907216494846
SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Cerrado,-11.643555875,-50.97157857916667,3582,0.99728537,25,31.261025502637786,22.146907216494846
SÃO FÉLIX DO CORIBE,BAHIA,Cerrado,-13.546399090909091,-44.01143154545454,3583,0.98964053,25,28.99695841346622,8.660714285714286
SÃO FÉLIX DO PIAUÍ,PIAUÍ,Caatinga,-5.9412714285714285,-42.08162142857143,3584,0.97772664,25,27.329696617090168,11.285714285714286
SÃO FÉLIX DO TOCANTINS,TOCANTINS,Cerrado,-10.057111456310679,-46.67521993203883,3585,0.9900135,25,30.716666935899603,28.58433734939759
SÃO FÉLIX DO XINGU,PARÁ,Amazônia,-7.048814957044674,-52.378206548396335,3586,0.99779284,25,32.69656523923465,14.690298507462687
SÃO GABRIEL,BAHIA,Caatinga,-11.14002,-41.723960000000005,3587,0.9697515,25,29.35303060704383,14.136363636363637
SÃO GABRIEL,RIO GRANDE DO SUL,Pampa,-30.51446375,-54.29337625,3587,0.9697515,25,29.35303060704383,14.136363636363637
SÃO GABRIEL DA CACHOEIRA,AMAZONAS,Amazônia,0.719657659574468,-68.36040957446808,3588,0.017024813,25,33.154545772052174,1.6951219512195121
SÃO GABRIEL DA PALHA,ESPÍRITO SANTO,Mata Atlântica,-18.982915,-40.54249,3589,0.98442924,25,43.348100539668664,5.75
SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,Cerrado,-19.147621409090906,-54.49821631818182,3590,0.99073505,25,30.155426532273857,6.527777777777778
SÃO GERALDO,MINAS GERAIS,Mata Atlântica,-20.9113325,-42.893235000000004,3591,0.9788219,25,29.819177038246607,7.875
SÃO GERALDO DO ARAGUAIA,PARÁ,Amazônia,-6.242169090909091,-48.65648454545454,3592,0.99779284,25,32.95154572624217,5.909090909090909
SÃO GERALDO DO BAIXIO,MINAS GERAIS,Mata Atlântica,-18.9539895,-41.319714000000005,3593,0.9780276,25,40.07136364406339,13.25
SÃO GONÇALO,RIO DE JANEIRO,Mata Atlântica,-22.85665,-42.97314333333333,3594,0.984026,25,27.66325994398065,7.666666666666667
SÃO GONÇALO DO ABAETÉ,MINAS GERAIS,Cerrado,-18.152664138888888,-45.500347444444444,3595,0.9748166,25,34.84373115742971,19.14814814814815
SÃO GONÇALO DO AMARANTE,CEARÁ,Caatinga,-3.598384333333333,-38.97561483333333,3596,0.97176313,25,29.267736573383612,20.210526315789473
SÃO GONÇALO DO AMARANTE,RIO GRANDE DO NORTE,Caatinga,-5.73085,-35.29818,3596,0.97176313,25,29.267736573383612,20.210526315789473
SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Cerrado,-10.10813380952381,-45.375623702380956,3597,0.9821967,25,28.937189293505163,17.780701754385966
SÃO GONÇALO DO PIAUÍ,PIAUÍ,Caatinga,-6.016710909090909,-42.65370281818181,3598,0.98551416,25,32.68163551299006,8.681818181818182
SÃO GONÇALO DO RIO ABAIXO,MINAS GERAIS,Mata Atlântica,-19.82449,-43.24062,3599,0.9731059,25,20.917823834832006,61.0
SÃO GONÇALO DO RIO PRETO,MINAS GERAIS,Cerrado,-18.01028,-43.34838,3600,0.9830741,25,29.270694600965975,61.0
SÃO GONÇALO DO SAPUCAÍ,MINAS GERAIS,Mata Atlântica,-21.889505,-45.60672333333333,3601,0.97205,25,38.697733001365215,7.416666666666667
SÃO GONÇALO DOS CAMPOS,BAHIA,Caatinga,-12.37665,-38.90408,3602,0.98090476,25,41.69058687429202,6.875
SÃO GONÇALO DOS CAMPOS,BAHIA,Mata Atlântica,-12.35229,-38.93983,3602,0.98090476,25,41.69058687429202,6.875
SÃO GOTARDO,MINAS GERAIS,Cerrado,-19.330563,-46.038472999999996,3603,0.9870956,25,26.93343561174275,25.85
SÃO JERÔNIMO,RIO GRANDE DO SUL,Pampa,-30.183182,-51.85610799999999,3604,0.0014770074,25,30.387320125799256,2.3333333333333335
SÃO JERÔNIMO DA SERRA,PARANÁ,Mata Atlântica,-23.732705,-50.7631075,3605,0.97719395,25,31.108223032267798,6.1875
SÃO JOAQUIM,SANTA CATARINA,Mata Atlântica,-28.30174333333333,-50.05013809523809,3606,0.0021434654,25,28.321628920063027,2.515625
SÃO JOAQUIM DA BARRA,SÃO PAULO,Cerrado,-20.52067,-48.017845,3607,0.9804364,25,40.23071547134074,38.5
SÃO JOAQUIM DE BICAS,MINAS GERAIS,Mata Atlântica,-20.0867625,-44.2446825,3608,0.98578215,25,33.29011982283135,9.875
SÃO JOAQUIM DO MONTE,PERNAMBUCO,Mata Atlântica,-8.49833,-35.814310000000006,3609,0.99929774,25,12.369833082632898,1.0
SÃO JORGE DO PATROCÍNIO,PARANÁ,Mata Atlântica,-23.715177880000002,-54.00233532,3610,0.96338284,25,37.0545025895203,3.3181818181818183
SÃO JOSÉ DA BARRA,MINAS GERAIS,Cerrado,-20.73260875,-46.28759125,3611,0.97672665,25,39.64010049017952,8.416666666666666
SÃO JOSÉ DA BELA VISTA,SÃO PAULO,Cerrado,-20.559276666666666,-47.644618333333334,3612,0.9734021,25,49.276145060006414,20.0
SÃO JOSÉ DA BOA VISTA,PARANÁ,Cerrado,-24.05372,-49.65461,3613,0.9682806,25,45.11810246460906,6.5
SÃO JOSÉ DA COROA GRANDE,PERNAMBUCO,Mata Atlântica,-8.86331,-35.17479,3614,0.97946244,25,22.949882216037004,52.5
SÃO JOSÉ DA LAGOA TAPADA,PARAÍBA,Caatinga,-6.946885384615385,-38.13674230769231,3615,0.9813897,25,31.488183943240486,11.5
SÃO JOSÉ DA LAJE,ALAGOAS,Mata Atlântica,-9.03065,-35.99094,3616,0.0006295323,25,43.826296138542375,1.0
SÃO JOSÉ DA LAPA,MINAS GERAIS,Cerrado,-19.69592,-43.98049666666666,3617,0.99999917,25,18.26620372643988,38.333333333333336
SÃO JOSÉ DA SAFIRA,MINAS GERAIS,Mata Atlântica,-18.3022509,-42.1547627,3618,0.9841651,25,26.97893135031717,38.0
SÃO JOSÉ DA TAPERA,ALAGOAS,Caatinga,-9.612905,-37.40236,3619,0.9898957,25,30.958019631271803,3.25
SÃO JOSÉ DA VARGINHA,MINAS GERAIS,Mata Atlântica,-19.68749,-44.60799,3620,0.98083365,25,29.14024913922332,5.0
SÃO JOSÉ DAS PALMEIRAS,PARANÁ,Mata Atlântica,-24.78477,-54.04688,3621,0.99933076,25,11.532706900272439,2.5
SÃO JOSÉ DE CAIANA,PARAÍBA,Caatinga,-7.26612,-38.32083,3622,0.97059625,25,21.332418210243098,15.0
SÃO JOSÉ DE ESPINHARAS,PARAÍBA,Caatinga,-6.816586666666667,-37.420856666666666,3623,0.97741985,25,32.1061129877123,17.166666666666668
SÃO JOSÉ DE MIPIBU,RIO GRANDE DO NORTE,Caatinga,-6.05651,-35.36274,3624,0.9999987,25,18.40963107157016,6.75
SÃO JOSÉ DE MIPIBU,RIO GRANDE DO NORTE,Mata Atlântica,-6.043500000000001,-35.28256428571429,3624,0.9999987,25,18.40963107157016,6.75
SÃO JOSÉ DE PIRANHAS,PARAÍBA,Caatinga,-7.03215,-38.49295375,3625,0.9842554,25,30.242871251133355,9.0625
SÃO JOSÉ DE PRINCESA,PARAÍBA,Caatinga,-7.757334285714286,-38.093445714285714,3626,0.9875163,25,26.696145169802882,4.857142857142857
SÃO JOSÉ DE UBÁ,RIO DE JANEIRO,Mata Atlântica,-21.359156666666667,-41.91448,3627,0.98509336,25,40.683446482984515,16.166666666666668
